x,y,z,assignment,distance,assignmentNotUnique,distanceNotUnique,assignmentClass,distanceBoth,score,group,name
448,889,429,,,781,75.9012516365837,,,0.356468111276627,sphere,17
447,878,401,,,781,48.5283422342037,,,0.239531055092812,sphere,17
765,705,195,,,1342,72.3118247591637,,,0.235855475068092,sphere,17
844,908,384,,,1033,39.496835316263,,,0.188611850142479,sphere,17
441,66,313,,,252,224.530621519649,,,0.18785585463047,sphere,17
870,734,195,,,99,40.0749298190278,,,0.186119362711906,sphere,17
852,912,434,,,1033,88.7468309293352,,,0.178712084889412,sphere,17
326,99,135,,,752,232.982831985535,,,0.171454221010208,sphere,17
854,912,417,,,942,73.3961851869701,,,0.167785122990608,sphere,17
17,910,402,,,1281,54.1202365109392,,,0.167745918035507,sphere,17
318,17,117,,,752,312.283525021734,,,0.163609489798546,sphere,17
228,856,409,,,346,46.4327470649756,,,0.158392235636711,sphere,17
886,669,191,,,1457,67.3721010508059,,,0.157794997096062,sphere,17
322,15,103,,,752,315.241177513345,,,0.156335413455963,sphere,17
350,820,419,,,875,86.7755725996666,,,0.154607519507408,sphere,17
160,773,398,1422,57.913728942281,743,38.7556447501522,Ribosome,57.913728942281,0.14952452480793,sphere,17
351,826,403,,,1636,75.8814865431615,,,0.149451404809952,sphere,17
149,781,397,743,38.1313519298752,743,38.1313519298752,Ribosome,38.1313519298752,0.148195907473564,sphere,17
331,843,408,,,1215,80.0874522007037,,,0.140393957495689,sphere,17
339,98,134,,,752,228.118390315205,,,0.139972522854805,sphere,17
855,700,221,99,32.9089653438087,99,32.9089653438087,Ribosome,32.9089653438087,0.136847645044327,sphere,17
15,912,362,,,1281,44.4184646290256,,,0.136454626917839,sphere,17
301,827,401,,,1215,56.9297813099611,Ribosome,56.9297813099611,0.134505867958069,sphere,17
429,733,303,1526,11.5758369027902,1526,11.5758369027902,Ribosome,11.5758369027902,0.133490800857544,sphere,17
754,786,296,1439,17.7482393492989,1545,10.0498756211209,Ribosome,17.7482393492989,0.133117482066154,sphere,17
424,663,302,412,32.5269119345812,1297,30.364452901378,Ribosome,32.5269119345812,0.132945507764816,sphere,17
862,698,209,,,99,38.1313519298752,,,0.131928235292435,sphere,17
18,911,347,,,1281,48.0208288141719,,,0.126750215888023,sphere,17
394,474,286,541,12.1243556529821,442,10.2469507659596,Ribosome,12.1243556529821,0.125715970993042,sphere,17
812,754,219,653,18.0554700852678,653,18.0554700852678,Ribosome,18.0554700852678,0.1252161860466,sphere,17
651,909,274,238,9.53939201416946,238,9.53939201416946,Ribosome,9.53939201416946,0.124859735369682,sphere,17
284,509,364,1579,72.145685941711,955,46.4865571966778,Ribosome,72.145685941711,0.124523662030697,sphere,17
463,584,296,1429,9.48683298050514,1429,9.48683298050514,Ribosome,9.48683298050514,0.123257026076317,sphere,17
795,627,192,,,1120,121.437226582296,,,0.123041339218616,sphere,17
95,901,272,763,9.4339811320566,763,9.4339811320566,Ribosome,9.4339811320566,0.12296524643898,sphere,17
331,100,112,,,752,234.277613100356,,,0.122008271515369,sphere,17
466,514,283,181,9.8488578017961,277,9.4339811320566,Ribosome,9.8488578017961,0.12066426128149,sphere,17
260,484,368,,,955,49.7594212184989,,,0.120618224143982,sphere,17
141,904,321,967,46.1410879802373,1153,26.8328157299975,FAS,25.0998007960223,0.120533332228661,sphere,17
64,910,334,,,404,33.5410196624968,,,0.120030164718628,sphere,17
648,428,348,,,1051,184.439692040515,,,0.119978308677673,sphere,17
155,566,333,1088,9,1088,9,Ribosome,9,0.119836457073689,sphere,17
644,430,359,,,1051,182.332114560217,,,0.117984719574451,sphere,17
272,505,366,1037,86.2670273047588,955,46.8721665810319,Ribosome,86.2670273047588,0.117206916213036,sphere,17
27,911,382,,,896,42.0594816896262,,,0.115667015314102,sphere,17
756,723,200,,,1342,62.777384462878,,,0.115414455533028,sphere,17
787,773,291,161,2.82842712474619,161,2.82842712474619,Ribosome,2.82842712474619,0.114580228924751,sphere,17
389,588,298,89,5.47722557505166,89,5.47722557505166,Ribosome,5.47722557505166,0.114472113549709,sphere,17
121,504,225,,,1644,83.4026378479722,,,0.11372784525156,sphere,17
931,19,139,,,752,569.613904324675,,,0.113424010574818,sphere,17
272,714,336,890,15.5884572681199,1560,11.8743420870379,Ribosome,15.5884572681199,0.113204091787338,sphere,17
122,893,282,363,9.4339811320566,363,9.4339811320566,Ribosome,9.4339811320566,0.113044634461403,sphere,17
813,791,303,787,13.6381816969859,787,13.6381816969859,Ribosome,13.6381816969859,0.112729988992214,sphere,17
351,236,293,,,252,72.069410986909,,,0.112683020532131,sphere,17
44,879,348,1468,12.369316876853,1468,12.369316876853,Ribosome,12.369316876853,0.112522192299366,sphere,17
878,633,179,,,1457,103.975958759706,,,0.112226933240891,sphere,17
129,907,279,694,23,694,23,Ribosome,23,0.112052865326405,sphere,17
591,668,312,744,5.09901951359278,744,5.09901951359278,Ribosome,5.09901951359278,0.111708834767342,sphere,17
805,883,335,1459,6.40312423743285,1459,6.40312423743285,Ribosome,6.40312423743285,0.111382402479649,sphere,17
29,725,291,168,9.9498743710662,169,9.8488578017961,Ribosome,9.9498743710662,0.11126597225666,sphere,17
886,745,242,50,40.024992192379,652,12.1243556529821,Ribosome,40.024992192379,0.11114426702261,sphere,17
264,556,332,1409,13.7477270848675,1011,11.2249721603218,Ribosome,13.7477270848675,0.111085787415504,sphere,17
818,756,184,,,653,52.0096144957834,,,0.111064665019512,sphere,17
150,910,299,320,30.1496268633627,320,30.1496268633627,Ribosome,30.1496268633627,0.110661327838898,sphere,17
538,721,280,281,10.8627804912002,281,10.8627804912002,Ribosome,10.8627804912002,0.110577695071697,sphere,17
444,322,266,,,128,43.6692111217961,,,0.110425926744938,sphere,17
167,885,326,1207,25.0998007960223,1153,10.4880884817015,Ribosome,25.0998007960223,0.110409185290337,sphere,17
818,806,251,139,8.24621125123532,139,8.24621125123532,Ribosome,8.24621125123532,0.110180154442787,sphere,17
488,861,318,1606,8.60232526704263,1606,8.60232526704263,Ribosome,8.60232526704263,0.109989739954472,sphere,17
788,851,252,1478,10.816653826392,1478,10.816653826392,Ribosome,10.816653826392,0.10995464771986,sphere,17
