x,y,z,assignment,distance,assignmentNotUnique,distanceNotUnique,assignmentClass,distanceBoth,score,group,name
921,559,331,,,175,170.399530515785,,,0.87688159942627,sphere,1
517,525,52,,,113,144.917217748617,,,0.867973148822784,sphere,1
359,745,458,708,151.835437233868,875,115.243221058768,Ribosome,151.835437233868,0.867684721946716,sphere,1
581,419,161,,,338,125.483066586691,,,0.863737463951111,sphere,1
798,43,151,,,752,444.082199598228,,,0.862575650215149,sphere,1
712,143,295,,,140,334.976118551756,,,0.862097024917603,sphere,1
780,200,295,,,749,373.600053533187,,,0.858249127864838,sphere,1
782,40,283,,,340,444.298323201878,,,0.854301571846008,sphere,1
536,598,235,702,30.9515750810843,613,13.9283882771841,Ribosome,30.9515750810843,0.852000713348389,sphere,1
692,289,188,,,749,249.593669791523,,,0.851585209369659,sphere,1
497,528,472,,,956,154.541256627478,,,0.851533651351929,sphere,1
594,673,108,1398,99.9649938728553,1398,99.9649938728553,Ribosome,142.193530091914,0.849900960922241,sphere,1
367,696,346,331,43.3820239269677,1139,22.8910462845192,Ribosome,43.3820239269677,0.849819123744965,sphere,1
55,360,287,,,457,227.114508563412,,,0.849001407623291,sphere,1
432,612,283,13,26.8514431641951,13,26.8514431641951,Ribosome,26.8514431641951,0.84894984960556,sphere,1
868,470,184,,,1457,254.662521781278,,,0.847405314445496,sphere,1
350,454,449,740,144.751511218363,1007,131.373513312235,Ribosome,144.751511218363,0.846837341785431,sphere,1
18,415,227,,,1634,213.560295935363,,,0.846421778202057,sphere,1
781,667,431,1516,124.635468467046,1129,110.751975151687,Ribosome,124.635468467046,0.846140801906586,sphere,1
724,82,289,,,140,374.611799066714,,,0.846049427986145,sphere,1
754,399,320,,,339,277.411247068319,,,0.844444513320923,sphere,1
404,126,219,,,140,165.909613946872,,,0.844366550445557,sphere,1
349,629,228,610,14.0712472794703,610,14.0712472794703,Ribosome,14.0712472794703,0.842498958110809,sphere,1
804,452,451,,,1129,284.703354388388,,,0.842297971248627,sphere,1
582,753,257,36,10.3440804327886,36,10.3440804327886,Ribosome,10.3440804327886,0.842036485671997,sphere,1
846,862,451,1086,114.039466852489,1033,112.343224094736,Ribosome,114.039466852489,0.841625094413757,sphere,1
206,374,361,,,1565,119.3901168439,,,0.84153163433075,sphere,1
117,384,345,,,963,172.273039097823,,,0.840904712677002,sphere,1
52,131,284,,,252,382.064130742471,,,0.840904355049133,sphere,1
408,81,30,,,752,261.843464688352,,,0.840677618980408,sphere,1
439,553,324,275,54.9909083394701,1596,11.7898261225516,Ribosome,54.9909083394701,0.839589178562164,sphere,1
466,244,316,,,252,85.4166260162505,,,0.839584469795227,sphere,1
726,148,296,,,140,345.723878261251,,,0.839197933673859,sphere,1
690,793,240,637,15.6524758424985,637,15.6524758424985,Ribosome,25.2586618806302,0.838948488235474,sphere,1
159,726,245,1401,46.7332857821917,1438,14.7648230602334,Ribosome,46.7332857821917,0.838589131832123,sphere,1
254,426,115,1524,114.289107092496,747,99.7045635866283,Ribosome,114.289107092496,0.838580369949341,sphere,1
458,467,350,1118,78.5748051222528,566,46.3680924774785,Ribosome,78.5748051222528,0.838219523429871,sphere,1
604,570,433,430,166.448190137352,1137,121.983605455815,Ribosome,166.448190137352,0.837653398513794,sphere,1
715,845,81,654,170.941510464837,627,148.384635323203,Ribosome,170.941510464837,0.83764523267746,sphere,1
449,841,278,499,25.7293606605372,1169,18.7882942280559,Ribosome,25.7293606605372,0.837595045566559,sphere,1
177,238,328,,,253,231.767124502161,,,0.83737587928772,sphere,1
557,313,82,,,752,148.704404776725,,,0.837238967418671,sphere,1
475,577,444,1297,146.277134234986,1157,114.236596587959,Ribosome,136.773535451856,0.836072444915772,sphere,1
100,97,297,,,252,355.828610429235,,,0.835734248161316,sphere,1
159,649,100,1322,156.706732465456,826,127.082650271388,Ribosome,156.706732465456,0.835104882717133,sphere,1
891,656,337,1643,94.9420876113434,1386,87.8350727215501,Ribosome,94.9420876113434,0.834960281848908,sphere,1
252,598,360,1434,83.6958780347037,1056,22.561028345357,Ribosome,83.6958780347037,0.834505677223206,sphere,1
150,113,270,,,252,304.59973736036,,,0.834488213062286,sphere,1
