x,y,z,assignment,distance,assignmentNotUnique,distanceNotUnique,assignmentClass,distanceBoth,score,group,name
684,680,354,537,106.080158370923,1001,36.3593179253957,Ribosome,158.855280050743,0.551861584186554,ha,9
458,681,203,1221,78.4155596804614,850,21.7715410570772,Ribosome,78.4155596804614,0.544065237045288,ha,9
872,770,198,1370,62.489999199872,1241,46.8721665810319,Ribosome,62.489999199872,0.322742253541946,ha,9
435,58,328,,,252,234.241328548145,,,0.30558305978775,ha,9
312,804,410,126,75.1930847884298,1215,71.0070419043069,Ribosome,75.1930847884298,0.298680365085602,ha,9
807,823,205,37,79.0822356790702,402,36.9323706252388,Ribosome,79.0822356790702,0.294054090976715,ha,9
659,720,199,814,78.2623792124926,554,21.4709105535839,Ribosome,96.1353212924365,0.290625423192978,ha,9
937,104,222,,,749,538.290813594288,,,0.290316820144653,ha,9
913,743,193,382,64.4127316607517,561,30.4795013082563,Ribosome,64.4127316607517,0.286574602127075,ha,9
839,791,203,818,23,818,23,Ribosome,23,0.28236922621727,ha,9
917,779,302,1125,41.7252920900501,927,18.411952639522,Ribosome,41.7252920900501,0.281888484954834,ha,9
702,681,308,1085,45.4642716866772,211,33.0756708170825,Ribosome,45.4642716866772,0.279833197593689,ha,9
754,839,212,654,81.9451035755035,572,31.5911379978626,Ribosome,81.9451035755035,0.278434067964554,ha,9
686,330,267,,,338,248.849352018445,,,0.278296619653702,ha,9
874,54,158,,,752,502.094612598064,,,0.27715802192688,ha,9
776,787,207,572,62.201286160336,1275,32.649655434629,Ribosome,62.201286160336,0.275423288345337,ha,9
630,489,178,,,113,112.845026474364,Ribosome,195.24599867859,0.274709463119507,ha,9
333,845,422,1353,156.49600633882,1215,92.7469676054156,Ribosome,156.49600633882,0.274541586637497,ha,9
660,645,190,1570,219.811282694952,860,27.7668867538296,Ribosome,219.811282694952,0.273207694292069,ha,9
830,154,262,,,749,426.57238541659,,,0.271242380142212,ha,9
826,520,281,,,1120,191.64550607828,,,0.270879477262497,ha,9
415,125,324,,,252,166.595318061463,,,0.270654439926147,ha,9
